Year,Qtr,Month,SubAgency,PoliceDistrictID,ViolationType,ViolationCategory,VehicleGroup,PersonalInjury,PropertyDamage,Fatal,ContributedToAccident,ViolationCount
2015,4,12,"1st district, Rockville",1,Warning,Safety,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"1st district, Rockville",1,Warning,Safety,Truck,0.0,0.0,0.0,0.0,5
2015,4,12,"1st district, Rockville",1,Warning,Violation,Automobile,0.0,1.0,0.0,0.0,270
2015,4,12,"1st district, Rockville",1,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,4
2015,4,12,"1st district, Rockville",1,Warning,Violation,Other,0.0,0.0,0.0,0.0,7
2015,4,12,"1st district, Rockville",1,Warning,Violation,Truck,0.0,0.0,0.0,0.0,16
2015,4,12,"2nd district, Bethesda",2,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,29
2015,4,12,"2nd district, Bethesda",2,Citation,Distraction,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"2nd district, Bethesda",2,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,4
2015,4,12,"2nd district, Bethesda",2,Citation,Impaired,Automobile,2.0,7.0,0.0,7.0,77
2015,4,12,"2nd district, Bethesda",2,Citation,Offense,Automobile,5.0,6.0,0.0,7.0,252
2015,4,12,"2nd district, Bethesda",2,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,3
2015,4,12,"2nd district, Bethesda",2,Citation,Offense,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,"2nd district, Bethesda",2,Citation,Other,Automobile,9.0,17.0,0.0,33.0,169
2015,4,12,"2nd district, Bethesda",2,Citation,Other,FarmVehicle,2.0,0.0,0.0,2.0,2
2015,4,12,"2nd district, Bethesda",2,Citation,Other,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"2nd district, Bethesda",2,Citation,Other,Truck,1.0,0.0,0.0,2.0,5
2015,4,12,"2nd district, Bethesda",2,Citation,Safety,Automobile,4.0,5.0,0.0,10.0,68
2015,4,12,"2nd district, Bethesda",2,Citation,Safety,Truck,1.0,1.0,0.0,3.0,4
2015,4,12,"2nd district, Bethesda",2,Citation,Violation,Automobile,18.0,22.0,0.0,54.0,345
2015,4,12,"2nd district, Bethesda",2,Citation,Violation,Bus,0.0,1.0,0.0,1.0,1
2015,4,12,"2nd district, Bethesda",2,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"2nd district, Bethesda",2,Citation,Violation,Truck,1.0,1.0,0.0,3.0,6
2015,4,12,"2nd district, Bethesda",2,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,21
2015,4,12,"2nd district, Bethesda",2,ESERO,Other,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"2nd district, Bethesda",2,ESERO,Safety,Automobile,0.0,0.0,0.0,0.0,1
2015,4,12,"2nd district, Bethesda",2,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,60
2015,4,12,"2nd district, Bethesda",2,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,5
2015,4,12,"2nd district, Bethesda",2,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,22
2015,4,12,"2nd district, Bethesda",2,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,4
2015,4,12,"2nd district, Bethesda",2,Warning,Offense,Automobile,1.0,0.0,0.0,0.0,179
2015,4,12,"2nd district, Bethesda",2,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,4
2015,4,12,"2nd district, Bethesda",2,Warning,Offense,Truck,0.0,0.0,0.0,0.0,11
2015,4,12,"2nd district, Bethesda",2,Warning,Other,Automobile,0.0,0.0,0.0,0.0,50
2015,4,12,"2nd district, Bethesda",2,Warning,Other,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"2nd district, Bethesda",2,Warning,Other,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,"2nd district, Bethesda",2,Warning,Safety,Automobile,0.0,0.0,0.0,1.0,62
2015,4,12,"2nd district, Bethesda",2,Warning,Violation,Automobile,0.0,1.0,0.0,0.0,368
2015,4,12,"2nd district, Bethesda",2,Warning,Violation,Bus,0.0,0.0,0.0,0.0,1
2015,4,12,"2nd district, Bethesda",2,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,7
2015,4,12,"2nd district, Bethesda",2,Warning,Violation,Other,0.0,0.0,0.0,0.0,29
2015,4,12,"2nd district, Bethesda",2,Warning,Violation,Truck,0.0,0.0,0.0,0.0,30
2015,4,12,"3rd district, Silver Spring",3,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,34
2015,4,12,"3rd district, Silver Spring",3,Citation,Distraction,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Citation,Impaired,Automobile,6.0,8.0,0.0,13.0,105
2015,4,12,"3rd district, Silver Spring",3,Citation,Impaired,Truck,3.0,3.0,0.0,3.0,6
2015,4,12,"3rd district, Silver Spring",3,Citation,Offense,Automobile,10.0,24.0,0.0,1.0,425
2015,4,12,"3rd district, Silver Spring",3,Citation,Offense,Bus,0.0,0.0,0.0,0.0,4
2015,4,12,"3rd district, Silver Spring",3,Citation,Offense,FarmVehicle,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Citation,Offense,Motorcyle,0.0,2.0,0.0,0.0,8
2015,4,12,"3rd district, Silver Spring",3,Citation,Offense,Other,0.0,0.0,0.0,0.0,8
2015,4,12,"3rd district, Silver Spring",3,Citation,Offense,Truck,1.0,1.0,0.0,1.0,26
2015,4,12,"3rd district, Silver Spring",3,Citation,Other,Automobile,12.0,15.0,0.0,17.0,208
2015,4,12,"3rd district, Silver Spring",3,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"3rd district, Silver Spring",3,Citation,Other,Other,0.0,0.0,0.0,0.0,7
2015,4,12,"3rd district, Silver Spring",3,Citation,Other,Truck,0.0,2.0,0.0,0.0,10
2015,4,12,"3rd district, Silver Spring",3,Citation,Safety,Automobile,1.0,8.0,0.0,8.0,75
2015,4,12,"3rd district, Silver Spring",3,Citation,Safety,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"3rd district, Silver Spring",3,Citation,Safety,Other,0.0,0.0,0.0,0.0,3
2015,4,12,"3rd district, Silver Spring",3,Citation,Safety,Truck,0.0,0.0,0.0,1.0,2
2015,4,12,"3rd district, Silver Spring",3,Citation,Violation,Automobile,13.0,42.0,0.0,36.0,469
2015,4,12,"3rd district, Silver Spring",3,Citation,Violation,Motorcyle,0.0,2.0,0.0,2.0,4
2015,4,12,"3rd district, Silver Spring",3,Citation,Violation,Other,0.0,1.0,0.0,1.0,24
2015,4,12,"3rd district, Silver Spring",3,Citation,Violation,Truck,7.0,2.0,0.0,7.0,25
2015,4,12,"3rd district, Silver Spring",3,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,15
2015,4,12,"3rd district, Silver Spring",3,ESERO,Other,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,ESERO,Other,Truck,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,ESERO,Safety,Automobile,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,67
2015,4,12,"3rd district, Silver Spring",3,ESERO,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,"3rd district, Silver Spring",3,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,49
2015,4,12,"3rd district, Silver Spring",3,Warning,Distraction,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Warning,Distraction,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Warning,Offense,Automobile,0.0,1.0,0.0,0.0,302
2015,4,12,"3rd district, Silver Spring",3,Warning,Offense,FarmVehicle,0.0,0.0,0.0,0.0,2
2015,4,12,"3rd district, Silver Spring",3,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Warning,Offense,Other,0.0,0.0,0.0,0.0,8
2015,4,12,"3rd district, Silver Spring",3,Warning,Offense,Truck,0.0,0.0,0.0,0.0,7
2015,4,12,"3rd district, Silver Spring",3,Warning,Other,Automobile,0.0,1.0,0.0,0.0,107
2015,4,12,"3rd district, Silver Spring",3,Warning,Other,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Warning,Other,Other,0.0,0.0,0.0,0.0,7
2015,4,12,"3rd district, Silver Spring",3,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,167
2015,4,12,"3rd district, Silver Spring",3,Warning,Safety,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"3rd district, Silver Spring",3,Warning,Safety,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,"3rd district, Silver Spring",3,Warning,Violation,Automobile,1.0,7.0,0.0,0.0,513
2015,4,12,"3rd district, Silver Spring",3,Warning,Violation,Bus,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Warning,Violation,FarmVehicle,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"3rd district, Silver Spring",3,Warning,Violation,Other,0.0,0.0,0.0,0.0,26
2015,4,12,"3rd district, Silver Spring",3,Warning,Violation,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,"4th district, Wheaton",4,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,22
2015,4,12,"4th district, Wheaton",4,Citation,Distraction,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,Citation,Distraction,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,"4th district, Wheaton",4,Citation,Impaired,Automobile,0.0,16.0,0.0,16.0,105
2015,4,12,"4th district, Wheaton",4,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,"4th district, Wheaton",4,Citation,Offense,Automobile,13.0,8.0,0.0,18.0,366
2015,4,12,"4th district, Wheaton",4,Citation,Offense,Other,0.0,0.0,0.0,0.0,4
2015,4,12,"4th district, Wheaton",4,Citation,Offense,Truck,0.0,0.0,0.0,0.0,39
2015,4,12,"4th district, Wheaton",4,Citation,Other,Automobile,15.0,16.0,0.0,32.0,239
2015,4,12,"4th district, Wheaton",4,Citation,Other,Motorcyle,3.0,0.0,0.0,0.0,7
2015,4,12,"4th district, Wheaton",4,Citation,Other,Other,0.0,0.0,0.0,1.0,6
2015,4,12,"4th district, Wheaton",4,Citation,Other,Truck,0.0,0.0,0.0,0.0,19
2015,4,12,"4th district, Wheaton",4,Citation,Safety,Automobile,2.0,3.0,0.0,8.0,78
2015,4,12,"4th district, Wheaton",4,Citation,Safety,Motorcyle,1.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,Citation,Safety,Other,0.0,0.0,0.0,0.0,3
2015,4,12,"4th district, Wheaton",4,Citation,Safety,Truck,0.0,0.0,0.0,0.0,8
2015,4,12,"4th district, Wheaton",4,Citation,Violation,Automobile,26.0,27.0,0.0,55.0,398
2015,4,12,"4th district, Wheaton",4,Citation,Violation,Motorcyle,1.0,0.0,0.0,1.0,3
2015,4,12,"4th district, Wheaton",4,Citation,Violation,Other,0.0,0.0,0.0,1.0,16
2015,4,12,"4th district, Wheaton",4,Citation,Violation,Truck,0.0,0.0,0.0,0.0,19
2015,4,12,"4th district, Wheaton",4,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,30
2015,4,12,"4th district, Wheaton",4,ESERO,Other,Other,0.0,0.0,0.0,0.0,4
2015,4,12,"4th district, Wheaton",4,ESERO,Other,Truck,0.0,0.0,0.0,0.0,5
2015,4,12,"4th district, Wheaton",4,ESERO,Safety,Automobile,0.0,0.0,0.0,0.0,3
2015,4,12,"4th district, Wheaton",4,ESERO,Safety,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,69
2015,4,12,"4th district, Wheaton",4,ESERO,Violation,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,10
2015,4,12,"4th district, Wheaton",4,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,30
2015,4,12,"4th district, Wheaton",4,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,Warning,Offense,Automobile,0.0,1.0,0.0,1.0,271
2015,4,12,"4th district, Wheaton",4,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,3
2015,4,12,"4th district, Wheaton",4,Warning,Offense,Other,0.0,0.0,0.0,0.0,4
2015,4,12,"4th district, Wheaton",4,Warning,Offense,Truck,0.0,0.0,0.0,0.0,19
2015,4,12,"4th district, Wheaton",4,Warning,Other,Automobile,0.0,2.0,0.0,0.0,126
2015,4,12,"4th district, Wheaton",4,Warning,Other,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,Warning,Other,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,Warning,Other,Truck,0.0,0.0,0.0,0.0,10
2015,4,12,"4th district, Wheaton",4,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,173
2015,4,12,"4th district, Wheaton",4,Warning,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"4th district, Wheaton",4,Warning,Safety,Other,0.0,0.0,0.0,0.0,4
2015,4,12,"4th district, Wheaton",4,Warning,Safety,Truck,0.0,0.0,0.0,0.0,9
2015,4,12,"4th district, Wheaton",4,Warning,Violation,Automobile,2.0,1.0,0.0,1.0,513
2015,4,12,"4th district, Wheaton",4,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,8
2015,4,12,"4th district, Wheaton",4,Warning,Violation,Other,0.0,0.0,0.0,0.0,14
2015,4,12,"4th district, Wheaton",4,Warning,Violation,Truck,0.0,0.0,0.0,0.0,32
2015,4,12,"5th district, Germantown",5,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,4
2015,4,12,"5th district, Germantown",5,Citation,Distraction,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"5th district, Germantown",5,Citation,Impaired,Automobile,3.0,5.0,0.0,9.0,77
2015,4,12,"5th district, Germantown",5,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,"5th district, Germantown",5,Citation,Offense,Automobile,2.0,3.0,0.0,0.0,228
2015,4,12,"5th district, Germantown",5,Citation,Offense,Motorcyle,1.0,0.0,0.0,0.0,4
2015,4,12,"5th district, Germantown",5,Citation,Offense,Truck,0.0,0.0,0.0,0.0,7
2015,4,12,"5th district, Germantown",5,Citation,Other,Automobile,6.0,8.0,0.0,12.0,145
2015,4,12,"5th district, Germantown",5,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"5th district, Germantown",5,Citation,Other,Truck,1.0,0.0,0.0,1.0,5
2015,4,12,"5th district, Germantown",5,Citation,Safety,Automobile,0.0,0.0,0.0,0.0,18
2015,4,12,"5th district, Germantown",5,Citation,Safety,Motorcyle,0.0,0.0,0.0,0.0,5
2015,4,12,"5th district, Germantown",5,Citation,Safety,Other,0.0,0.0,0.0,0.0,2
2015,4,12,"5th district, Germantown",5,Citation,Violation,Automobile,17.0,13.0,0.0,18.0,229
2015,4,12,"5th district, Germantown",5,Citation,Violation,Motorcyle,2.0,0.0,0.0,1.0,3
2015,4,12,"5th district, Germantown",5,Citation,Violation,Other,1.0,0.0,0.0,1.0,6
2015,4,12,"5th district, Germantown",5,Citation,Violation,Truck,1.0,0.0,0.0,0.0,22
2015,4,12,"5th district, Germantown",5,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,17
2015,4,12,"5th district, Germantown",5,ESERO,Safety,Automobile,0.0,0.0,0.0,0.0,1
2015,4,12,"5th district, Germantown",5,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,38
2015,4,12,"5th district, Germantown",5,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,12
2015,4,12,"5th district, Germantown",5,Warning,Distraction,Other,0.0,0.0,0.0,0.0,3
2015,4,12,"5th district, Germantown",5,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,4
2015,4,12,"5th district, Germantown",5,Warning,Offense,Automobile,1.0,0.0,0.0,0.0,187
2015,4,12,"5th district, Germantown",5,Warning,Offense,Other,0.0,0.0,0.0,0.0,2
2015,4,12,"5th district, Germantown",5,Warning,Offense,Truck,0.0,0.0,0.0,0.0,4
2015,4,12,"5th district, Germantown",5,Warning,Other,Automobile,0.0,1.0,0.0,1.0,41
2015,4,12,"5th district, Germantown",5,Warning,Other,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"5th district, Germantown",5,Warning,Other,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,"5th district, Germantown",5,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,107
2015,4,12,"5th district, Germantown",5,Warning,Safety,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"5th district, Germantown",5,Warning,Safety,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,"5th district, Germantown",5,Warning,Violation,Automobile,1.0,2.0,0.0,1.0,331
2015,4,12,"5th district, Germantown",5,Warning,Violation,FarmVehicle,0.0,0.0,0.0,0.0,1
2015,4,12,"5th district, Germantown",5,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"5th district, Germantown",5,Warning,Violation,Other,0.0,0.0,0.0,0.0,18
2015,4,12,"5th district, Germantown",5,Warning,Violation,Truck,0.0,1.0,0.0,0.0,23
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Automobile,3.0,3.0,0.0,6.0,52
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Automobile,1.0,4.0,0.0,9.0,267
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Other,0.0,1.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Truck,0.0,0.0,0.0,0.0,4
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Automobile,7.0,7.0,0.0,10.0,105
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,3
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Other,0.0,1.0,0.0,2.0,4
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Truck,0.0,0.0,0.0,0.0,5
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Automobile,1.0,0.0,0.0,2.0,33
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Other,0.0,0.0,0.0,0.0,2
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Truck,0.0,0.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Automobile,8.0,9.0,0.0,23.0,193
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Other,0.0,2.0,0.0,1.0,5
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Truck,0.0,4.0,0.0,3.0,19
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,30
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Other,Truck,0.0,0.0,0.0,0.0,3
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,55
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Violation,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Violation,Trailer,0.0,0.0,0.0,0.0,3
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,11
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Impaired,Automobile,0.0,0.0,0.0,0.0,3
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Automobile,0.0,0.0,0.0,1.0,194
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,2
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Other,0.0,0.0,0.0,0.0,2
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Automobile,0.0,1.0,0.0,1.0,72
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Other,0.0,1.0,0.0,0.0,3
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Truck,0.0,0.0,0.0,0.0,3
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Automobile,0.0,0.0,0.0,1.0,119
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Other,0.0,0.0,0.0,0.0,1
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Truck,0.0,0.0,0.0,0.0,4
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Automobile,0.0,2.0,0.0,3.0,347
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,5
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Other,0.0,2.0,0.0,0.0,5
2015,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Truck,0.0,0.0,0.0,0.0,11
2015,4,12,Headquarters and Special Operations,8,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,4
2015,4,12,Headquarters and Special Operations,8,Citation,Impaired,Automobile,0.0,0.0,0.0,0.0,72
2015,4,12,Headquarters and Special Operations,8,Citation,Impaired,Other,0.0,0.0,0.0,0.0,6
2015,4,12,Headquarters and Special Operations,8,Citation,Offense,Automobile,0.0,1.0,0.0,1.0,104
2015,4,12,Headquarters and Special Operations,8,Citation,Offense,Truck,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Citation,Other,Automobile,0.0,0.0,0.0,0.0,53
2015,4,12,Headquarters and Special Operations,8,Citation,Other,Other,0.0,0.0,0.0,0.0,4
2015,4,12,Headquarters and Special Operations,8,Citation,Other,Trailer,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Citation,Other,Truck,0.0,0.0,0.0,0.0,2
2015,4,12,Headquarters and Special Operations,8,Citation,Safety,Automobile,0.0,0.0,0.0,0.0,20
2015,4,12,Headquarters and Special Operations,8,Citation,Safety,Other,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Citation,Safety,Trailer,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Citation,Safety,Truck,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Citation,Violation,Automobile,0.0,0.0,1.0,1.0,149
2015,4,12,Headquarters and Special Operations,8,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Citation,Violation,Other,0.0,0.0,0.0,0.0,7
2015,4,12,Headquarters and Special Operations,8,Citation,Violation,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,Headquarters and Special Operations,8,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,7
2015,4,12,Headquarters and Special Operations,8,ESERO,Other,Trailer,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,ESERO,Other,Truck,0.0,0.0,0.0,0.0,3
2015,4,12,Headquarters and Special Operations,8,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,19
2015,4,12,Headquarters and Special Operations,8,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,5
2015,4,12,Headquarters and Special Operations,8,Warning,Distraction,Other,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,28
2015,4,12,Headquarters and Special Operations,8,Warning,Offense,Trailer,0.0,0.0,0.0,0.0,4
2015,4,12,Headquarters and Special Operations,8,Warning,Offense,Truck,0.0,0.0,0.0,0.0,3
2015,4,12,Headquarters and Special Operations,8,Warning,Other,Automobile,0.0,0.0,0.0,0.0,22
2015,4,12,Headquarters and Special Operations,8,Warning,Other,Trailer,0.0,0.0,0.0,0.0,2
2015,4,12,Headquarters and Special Operations,8,Warning,Other,Truck,0.0,0.0,0.0,0.0,7
2015,4,12,Headquarters and Special Operations,8,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,30
2015,4,12,Headquarters and Special Operations,8,Warning,Safety,Trailer,0.0,0.0,0.0,0.0,4
2015,4,12,Headquarters and Special Operations,8,Warning,Safety,Truck,0.0,0.0,0.0,0.0,6
2015,4,12,Headquarters and Special Operations,8,Warning,Violation,Automobile,0.0,0.0,0.0,0.0,121
2015,4,12,Headquarters and Special Operations,8,Warning,Violation,Bus,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Warning,Violation,Other,0.0,0.0,0.0,0.0,4
2015,4,12,Headquarters and Special Operations,8,Warning,Violation,Trailer,0.0,0.0,0.0,0.0,1
2015,4,12,Headquarters and Special Operations,8,Warning,Violation,Truck,0.0,0.0,0.0,0.0,7
2016,1,1,"1st district, Rockville",1,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,7
2016,1,1,"1st district, Rockville",1,Citation,Distraction,Other,0.0,0.0,0.0,0.0,1
2016,1,1,"1st district, Rockville",1,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,2
2016,1,1,"1st district, Rockville",1,Citation,Impaired,Automobile,0.0,0.0,0.0,0.0,43
2016,1,1,"1st district, Rockville",1,Citation,Offense,Automobile,1.0,1.0,0.0,1.0,114
2016,1,1,"1st district, Rockville",1,Citation,Offense,Other,0.0,0.0,0.0,0.0,3
2016,1,1,"1st district, Rockville",1,Citation,Offense,Truck,0.0,0.0,0.0,0.0,9
2016,1,1,"1st district, Rockville",1,Citation,Other,Automobile,5.0,6.0,0.0,8.0,57
